cluster,age,sex_female,elixhauser_count,heart_rate,respiratory_rate,systolic_blood_pressure,temperature,oxygen_saturation,gcs,wbc,band_count,esr,crp,ast,alt,total_bilirubin,bun,creatinine,inr,pao2,platelets,troponin,glucose,sodium,hemoglobin,chloride,bicarbonate,lactate,albumin
0,0.12940526869540758,-0.10521247451517489,0.17885720721426698,0.30014328625736414,0.21888372170678128,-0.34906579202011623,-0.12801087367538164,0.026086838243051337,-0.23181036011426048,0.1656312451493499,0.06495579616913463,0.054630761979844115,0.04084356213687964,0.5879817994086274,0.5041415955761934,0.4960173986371979,0.9336225690338725,0.9755942994267958,0.480511246165634,0.002722583511789018,-0.3266492269151866,0.08914338811995955,0.205558752724681,-0.08559270694349276,-0.4125140082297011,-0.023171862483755398,-0.518228364500235,0.46327725931315883,-0.42109860263145965
1,-0.05055703789494521,0.04110521244389869,-0.06987729861447001,-0.11726226953667698,-0.08551516274784243,0.1363756874268319,0.050012265007586466,-0.010191805039390574,0.0905654404869951,-0.06471007882463252,-0.02537742613980458,-0.021343562990055336,-0.01595707454214827,-0.2297172164157451,-0.19696188577883358,-0.19378786252110974,-0.36475478995621974,-0.38115262588194543,-0.18772980054255664,-0.0010636797030378837,0.1276178127057337,-0.034827219144170335,-0.08030926218004979,0.03344001192609007,0.1611641207233545,0.00905296006490484,0.20246541216141653,-0.18099669504253532,0.16451801557523107
