Fit_time_sec,Inertia,Iterations,Silhouette,Calinski_Harabasz,Davies_Bouldin,Min_cluster_size,Max_cluster_size,Min_cluster_pct,Homogeneity,Completeness,V_measure,ARI,AMI,Number_of_clusters
0.10576530000071216,2950.1387210630965,14,0.029215907440248257,90.13965109836289,5.929541706010865,1319,2068,38.94301741954532,0.24236436329999744,0.49699340502178024,0.3258327573829688,0.2904616858112433,0.3255395765865062,2
0.09359410000070056,2887.621400901016,17,0.03301673797487023,82.66397503153658,5.198742383822293,714,1365,21.08060230292294,0.38782537251735294,0.5006600807424975,0.4370779096182673,0.42075730402497286,0.4366672286895935,3
0.1034018999998807,2838.3082582532766,29,0.030948754850395433,75.64245467768997,4.889171547003773,290,1627,8.562149394744612,0.4007465079885855,0.45308969631166474,0.42531369058381613,0.3232297879274508,0.42472079785703803,4
0.1306544999988546,2803.434264766004,59,0.032874643771909955,67.93839227632013,5.235176279283502,226,1080,6.672571597283731,0.3975090348687084,0.3607439426820092,0.3782351820192267,0.3105720122729372,0.3774681138022704,5
0.11849050000091665,2770.350742642905,43,0.033821155817952454,63.05868624729866,4.944622633693356,221,983,6.5249483318571,0.4150175049443305,0.34430111912173395,0.37636635498883936,0.297473861075507,0.37544910244691493,6
0.13968580000073416,2743.332291478945,26,0.03498574868015501,58.59889276875118,4.84058605697741,223,1042,6.5839976380277525,0.4271819187425306,0.3248545972622934,0.36905657429525235,0.2252416479417479,0.3679952857852405,7
0.13513980000061565,2720.9140350326843,28,0.03644640812916596,54.60367454827141,4.6708066032631255,203,1046,5.993504576321229,0.414299434136365,0.2976713624309616,0.34643296497087755,0.18082316486576183,0.34519087619783473,8
0.15112340000086988,2696.6858235292516,41,0.037884512349313906,51.986888656923384,4.541011007850033,162,849,4.782993799822853,0.42956081361282183,0.28514629107762185,0.3427632718077821,0.19165449095182152,0.3414005450404913,9
0.15112369999951625,2672.203804799673,45,0.04232207558369223,50.05781735187175,4.3329621358957935,104,978,3.0705639208739295,0.43950318281482936,0.2893836706656035,0.3489843278277358,0.16786427699652665,0.34747147550775015,10
